index,exposure_id,exp_createdate,exp_claim_id,exp_lossparty,exp_coverage_id,exp_incident_id,exp_vehicle_id,exp_group,exp_type,exp_closedate,exp_status,exp_resolution
503,EXP01-10003,2019-02-08,CLM01-1008700,Thirdparty,COV01-1000001,INC01-100503,18A0F8E762E44E9A,Subrogation,COMP,,Open,Rejected
504,EXP01-10005,2019-01-11,CLM01-1006111,Thirdparty,COV01-1000001,INC01-100504,606DA53C1A23458D,Fire/Theft,PD,,Open,Closed without payment
505,EXP01-10004,2018-06-22,CLM01-1006495,Thirdparty,COV01-1000001,INC01-100505,DB6248B11CA0402C,Analyst Vendor IPD,COL,2018-07-22,Closed,Rejected
506,EXP01-10004,2018-09-10,CLM01-1009631,Thirdparty,COV01-1000002,INC01-100506,681E1DE0C7C24113,Glass,COL,2018-10-06,Closed,Closed with payments
507,EXP01-10001,2019-01-13,CLM01-1007077,Insured,COV01-1000001,INC01-100507,3C6D1085833D499E,Salvage,GLASS,2019-01-21,Closed,Closed without payment
508,EXP01-10005,2018-01-05,CLM01-1007269,Thirdparty,COV01-1000002,INC01-100508,E95520A8E2E44998,General,PD,2018-02-05,Closed,Rejected
509,EXP01-10004,2018-06-24,CLM01-1009129,Insured,COV01-1000001,INC01-100509,9CF7438197DB4DB0,Tow,COL,2018-07-25,Closed,Reported in siu
510,EXP01-10005,2018-06-12,CLM01-1010635,Insured,COV01-1000002,INC01-100510,FA3379CF54D44A3C,Injury-Compound,PD,2018-07-11,Closed,Closed without payment
511,EXP01-10005,2018-12-08,CLM01-1009481,Thirdparty,COV01-1000001,INC01-100511,5023ADC36A074C38,Analyst Vendor IPD,PD,,Open,Duplicate
512,EXP01-10004,2018-08-02,CLM01-1006249,Insured,COV01-1000001,INC01-100512,FD35189D32AE4CA0,Physical,COL,2018-09-05,Closed,Reported in siu
513,EXP01-10005,2018-06-06,CLM01-1006119,Thirdparty,COV01-1000001,INC01-100513,6DB125E22EE6457D,FastTrack,PD,,Open,Closed without payment
514,EXP01-10001,2018-02-13,CLM01-1007343,Insured,COV01-1000002,INC01-100514,6AE2F9A97F004B54,Fire/Theft,GLASS,2018-02-22,Closed,Closed with payments
515,EXP01-10001,2018-03-31,CLM01-1002571,Thirdparty,COV01-1000001,INC01-100515,A754F3DE18134F42,houseowners compound,GLASS,,Open,Duplicate
516,EXP01-10001,2018-01-15,CLM01-1005647,Insured,COV01-1000002,INC01-100516,0EF66CEFC65F4DAB,Physical,GLASS,2018-01-24,Closed,Closed with payments
517,EXP01-10005,2019-01-10,CLM01-1002968,Thirdparty,COV01-1000001,INC01-100517,E40D416414B346C2,Medical Claims,PD,,Open,Closed with payments
518,EXP01-10004,2018-12-01,CLM01-1008039,Thirdparty,COV01-1000001,INC01-100518,6E80A8F75A78454A,Medical Claims,COL,,Open,Closed with payments
519,EXP01-10001,2018-07-26,CLM01-1009871,Insured,COV01-1000001,INC01-100519,EDF519DEF28A4F82,Tow,GLASS,2018-08-04,Closed,Duplicate
520,EXP01-10005,2018-02-06,CLM01-1007401,Insured,COV01-1000005,INC01-100520,2BE86A4021FF4C53,Total Loss,PD,2018-03-09,Closed,Closed with payments
521,EXP01-10003,2018-08-23,CLM01-1000288,Thirdparty,COV01-1000002,INC01-100521,AE74F37B9D624672,Tow,COMP,,Open,Reported in siu
522,EXP01-10001,2018-08-14,CLM01-1009908,Thirdparty,COV01-1000004,INC01-100522,D0FFB39BFFAB4EE1,Physical,GLASS,,Open,Closed with payments
523,EXP01-10001,2018-08-27,CLM01-1001174,Insured,COV01-1000002,INC01-100523,F56E1E7B2117483F,Salvage,GLASS,2018-09-09,Closed,Closed without payment
524,EXP01-10003,2018-05-05,CLM01-1003861,Insured,COV01-1000001,INC01-100524,25E8519A944D4043,Analyst Vendor IPD,COMP,2018-06-03,Closed,Rejected
525,EXP01-10004,2018-07-28,CLM01-1008331,Insured,COV01-1000002,INC01-100525,92D351CDF82B43C1,Physical,COL,2018-08-26,Closed,Closed with payments
526,EXP01-10003,2018-07-24,CLM01-1010525,Insured,COV01-1000001,INC01-100526,8C1992CB47FC48B3,Fire/Theft,COMP,,Open,Reported in siu
527,EXP01-10005,2018-01-08,CLM01-1010689,Insured,COV01-1000001,INC01-100527,CE9D699513D44635,General,PD,2018-02-03,Closed,Closed with payments
528,EXP01-10004,2019-01-20,CLM01-1010855,Insured,COV01-1000002,INC01-100528,8AC612691BE64A54,Tow,COL,,Open,Duplicate
529,EXP01-10004,2018-08-30,CLM01-1006492,Insured,COV01-1000001,INC01-100529,6902832FAEFC4F1C,Fire/Theft,COL,2018-09-28,Closed,Duplicate
530,EXP01-10003,2018-04-18,CLM01-1004672,Insured,COV01-1000001,INC01-100530,E55A8FD312D5430E,Physical,COMP,2018-05-12,Closed,Rejected
531,EXP01-10004,2018-05-30,CLM01-1008519,Thirdparty,COV01-1000001,INC01-100531,D96EB3D6B75E4E4A,Analyst Vendor IPD,COL,2018-06-26,Closed,Duplicate
532,EXP01-10001,2018-12-14,CLM01-1002976,Thirdparty,COV01-1000002,INC01-100532,A2C3CA7D1B374563,Medical Claims,GLASS,,Open,Closed with payments
533,EXP01-10002,2019-01-11,CLM01-1002038,Thirdparty,COV01-1000001,INC01-100533,F2BC53560C7243B3,Fire/Theft,BI,,Open,Rejected
534,EXP01-10002,2018-07-22,CLM01-1005803,Thirdparty,COV01-1000001,INC01-100534,B347000413904CB7,Injury,BI,2018-08-18,Closed,Duplicate
535,EXP01-10003,2018-08-05,CLM01-1001546,Insured,COV01-1000001,INC01-100535,5C0FEA1133C945B0,Injury,COMP,2018-08-30,Closed,Closed without payment
536,EXP01-10003,2018-10-27,CLM01-1003658,Thirdparty,COV01-1000001,INC01-100536,DD2679BB4B9648CD,Tow,COMP,,Open,Reported in siu
537,EXP01-10005,2018-03-24,CLM01-1001268,Insured,COV01-1000001,INC01-100537,6E8E293CF6084DA7,Medical Claims,PD,2018-04-17,Closed,Reported in siu
538,EXP01-10002,2018-11-13,CLM01-1004995,Insured,COV01-1000001,INC01-100538,17BF5C6177A94813,Analyst Vendor IPD,BI,,Open,Reported in siu
539,EXP01-10001,2018-08-31,CLM01-1003486,Insured,COV01-1000001,INC01-100539,F5928FB82C6F46C6,houseowners compound,GLASS,2018-09-08,Closed,Rejected
540,EXP01-10001,2018-11-19,CLM01-1000277,Insured,COV01-1000001,INC01-100540,50D5A5F0E82E4283,Physical,GLASS,,Open,Reported in siu
541,EXP01-10004,2018-01-08,CLM01-1009500,Insured,COV01-1000003,INC01-100541,C32BE22F741C4110,Injury,COL,2018-02-04,Closed,Duplicate
542,EXP01-10004,2018-08-24,CLM01-1010377,Insured,COV01-1000001,INC01-100542,4CD62596EFB9448C,General,COL,2018-09-21,Closed,Rejected
543,EXP01-10005,2018-06-23,CLM01-1000820,Thirdparty,COV01-1000001,INC01-100543,C2B2A147EF794835,General,PD,2018-07-16,Closed,Closed with payments
544,EXP01-10002,2018-05-10,CLM01-1006322,Thirdparty,COV01-1000002,INC01-100544,F855E84314194919,Injury-Compound,BI,,Open,Reported in siu
545,EXP01-10001,2018-02-02,CLM01-1003337,Insured,COV01-1000003,INC01-100545,27E0F08D8B554C8A,Subrogation,GLASS,2018-02-13,Closed,Reported in siu
546,EXP01-10004,2018-07-30,CLM01-1003808,Insured,COV01-1000002,INC01-100546,49AD31924BFA4D5F,Glass,COL,2018-09-01,Closed,Duplicate
547,EXP01-10001,2018-04-17,CLM01-1006595,Thirdparty,COV01-1000001,INC01-100547,61BF7B4C58FB4B29,Tow,GLASS,2018-04-25,Closed,Closed without payment
548,EXP01-10002,2018-01-25,CLM01-1006795,Insured,COV01-1000001,INC01-100548,10303FA6F89F43A1,Physical,BI,2018-02-22,Closed,Closed with payments
549,EXP01-10004,2018-07-04,CLM01-1009541,Insured,COV01-1000002,INC01-100549,B15D33B91F5B472F,FastTrack,COL,2018-08-01,Closed,Duplicate
550,EXP01-10003,2018-09-28,CLM01-1003505,Insured,COV01-1000002,INC01-100550,98FEB2093052485D,Tow,COMP,2018-10-24,Closed,Rejected
551,EXP01-10004,2018-07-01,CLM01-1006446,Insured,COV01-1000001,INC01-100551,1654BA42B2E0426F,Fire/Theft,COL,2018-07-25,Closed,Rejected
552,EXP01-10001,2018-09-24,CLM01-1002563,Insured,COV01-1000002,INC01-100552,D7C0D0229F904325,Medical Claims,GLASS,2018-09-29,Closed,Closed with payments
553,EXP01-10003,2018-12-10,CLM01-1005645,Insured,COV01-1000004,INC01-100553,4D0D342E05D14456,houseowners compound,COMP,,Open,Reported in siu
554,EXP01-10005,2019-01-08,CLM01-1001771,Insured,COV01-1000001,INC01-100554,38EE7008BBB0497A,Physical,PD,,Open,Closed without payment
555,EXP01-10005,2018-01-10,CLM01-1004607,Insured,COV01-1000001,INC01-100555,5AE003F99FCD45B9,houseowners compound,PD,,Open,Rejected
556,EXP01-10001,2018-06-06,CLM01-1000104,Insured,COV01-1000002,INC01-100556,33A6CD8D525045FF,Glass,GLASS,2018-06-18,Closed,Closed with payments
557,EXP01-10005,2018-12-01,CLM01-1004612,Thirdparty,COV01-1000003,INC01-100557,53C7719976E54BFA,General,PD,,Open,Rejected
558,EXP01-10004,2018-08-25,CLM01-1004687,Insured,COV01-1000004,INC01-100558,843E6A986E9A4825,Injury,COL,,Open,Closed without payment
559,EXP01-10001,2018-03-09,CLM01-1010240,Thirdparty,COV01-1000001,INC01-100559,FB1ABCF2EFDE413C,Medical Claims,GLASS,2018-03-16,Closed,Duplicate
560,EXP01-10002,2018-12-09,CLM01-1006423,Thirdparty,COV01-1000002,INC01-100560,F1F4B0C8D6384384,Medical Claims,BI,,Open,Closed without payment
561,EXP01-10002,2018-04-26,CLM01-1006971,Insured,COV01-1000001,INC01-100561,76D5C88E38FE42A7,Subrogation,BI,2018-05-22,Closed,Rejected
562,EXP01-10005,2018-06-20,CLM01-1004586,Thirdparty,COV01-1000001,INC01-100562,214900CB66504A2F,Injury,PD,2018-07-15,Closed,Closed without payment
563,EXP01-10003,2018-03-17,CLM01-1008133,Insured,COV01-1000002,INC01-100563,43011EC77EC34D55,Physical,COMP,,Open,Closed with payments
564,EXP01-10003,2018-05-24,CLM01-1002396,Thirdparty,COV01-1000001,INC01-100564,35874FDD75454B75,Salvage,COMP,2018-06-25,Closed,Rejected
565,EXP01-10002,2018-10-16,CLM01-1009784,Insured,COV01-1000001,INC01-100565,B0D06AEACE144881,Total Loss,BI,2018-11-12,Closed,Rejected
566,EXP01-10002,2018-02-26,CLM01-1008744,Insured,COV01-1000001,INC01-100566,299F60C056E34A5D,Tow,BI,2018-03-26,Closed,Duplicate
567,EXP01-10002,2018-12-04,CLM01-1007770,Insured,COV01-1000001,INC01-100567,C37E9964B73449BC,Glass,BI,,Open,Reported in siu
568,EXP01-10005,2018-02-09,CLM01-1007309,Thirdparty,COV01-1000002,INC01-100568,79556F9DCB3545C2,Medical Claims,PD,2018-03-08,Closed,Closed without payment
569,EXP01-10001,2018-01-15,CLM01-1009290,Insured,COV01-1000001,INC01-100569,BF1E7EF0BB3747E0,houseowners compound,GLASS,2018-01-27,Closed,Duplicate
570,EXP01-10002,2018-07-26,CLM01-1002343,Insured,COV01-1000002,INC01-100570,8E9227C82C3F421C,Injury-Compound,BI,2018-08-22,Closed,Closed with payments
571,EXP01-10003,2018-01-14,CLM01-1008195,Thirdparty,COV01-1000001,INC01-100571,4B97E89B13254CAB,Injury-Compound,COMP,2018-02-12,Closed,Duplicate
572,EXP01-10003,2018-11-04,CLM01-1002297,Insured,COV01-1000002,INC01-100572,136A53FCCBAB4BFB,Glass,COMP,,Open,Duplicate
573,EXP01-10005,2018-04-20,CLM01-1010140,Thirdparty,COV01-1000001,INC01-100573,E7FFB3EDE7CF4681,Injury-Compound,PD,2018-05-21,Closed,Reported in siu
574,EXP01-10001,2018-10-26,CLM01-1008584,Insured,COV01-1000001,INC01-100574,D8BED738E2044D6C,houseowners compound,GLASS,,Open,Rejected
575,EXP01-10005,2018-09-29,CLM01-1002134,Insured,COV01-1000001,INC01-100575,2C57DBF972454B53,FastTrack,PD,2018-10-22,Closed,Duplicate
576,EXP01-10005,2018-09-22,CLM01-1009371,Thirdparty,COV01-1000002,INC01-100576,2DA7C8F0990047D5,Glass,PD,,Open,Closed without payment
577,EXP01-10004,2018-10-24,CLM01-1005570,Insured,COV01-1000001,INC01-100577,09C8E592C3864244,Total Loss,COL,,Open,Rejected
578,EXP01-10002,2018-11-16,CLM01-1006766,Thirdparty,COV01-1000001,INC01-100578,E86BD59D289F488F,Medical Claims,BI,,Open,Reported in siu
579,EXP01-10003,2018-12-15,CLM01-1008496,Insured,COV01-1000001,INC01-100579,F91E50AE9280481D,houseowners Low Compound,COMP,2019-01-17,Closed,Duplicate
580,EXP01-10004,2018-07-03,CLM01-1009541,Thirdparty,COV01-1000004,INC01-100580,6868EDD672E24B24,FastTrack,COL,2018-08-02,Closed,Duplicate
581,EXP01-10002,2018-12-18,CLM01-1002082,Thirdparty,COV01-1000001,INC01-100581,7E8FFCC04C9B4CE2,General,BI,,Open,Duplicate
582,EXP01-10003,2018-03-15,CLM01-1001134,Insured,COV01-1000001,INC01-100582,DE5A0312CA52456E,Glass,COMP,,Open,Rejected
583,EXP01-10003,2018-12-15,CLM01-1002591,Insured,COV01-1000001,INC01-100583,3607DD305CAA4312,FastTrack,COMP,2019-01-14,Closed,Closed without payment
584,EXP01-10005,2018-02-28,CLM01-1003956,Insured,COV01-1000001,INC01-100584,E4DA185B58B04D52,houseowners Low Compound,PD,2018-03-28,Closed,Duplicate
585,EXP01-10005,2018-12-03,CLM01-1008626,Thirdparty,COV01-1000001,INC01-100585,4D087A5FB0F142FE,Injury,PD,,Open,Closed without payment
586,EXP01-10003,2018-06-08,CLM01-1006632,Insured,COV01-1000001,INC01-100586,318820C0BFFE49E0,Glass,COMP,2018-07-07,Closed,Closed with payments
587,EXP01-10002,2019-01-14,CLM01-1010626,Insured,COV01-1000001,INC01-100587,2B6BE023EBF64D9D,Medical Claims,BI,,Open,Closed with payments
588,EXP01-10001,2018-12-18,CLM01-1008163,Insured,COV01-1000001,INC01-100588,C8243403000D43DA,Salvage,GLASS,,Open,Duplicate
589,EXP01-10001,2019-01-27,CLM01-1000125,Insured,COV01-1000002,INC01-100589,B1820DB0577F4930,General,GLASS,,Open,Closed with payments
590,EXP01-10003,2018-10-28,CLM01-1006875,Thirdparty,COV01-1000001,INC01-100590,60E47B40056640E1,FastTrack,COMP,,Open,Rejected
591,EXP01-10002,2018-04-16,CLM01-1007625,Insured,COV01-1000001,INC01-100591,7571F0405E784084,houseowners compound,BI,2018-05-15,Closed,Rejected
592,EXP01-10005,2019-02-04,CLM01-1004943,Insured,COV01-1000001,INC01-100592,852A920682C847C9,Salvage,PD,,Open,Rejected
593,EXP01-10002,2018-10-07,CLM01-1006976,Insured,COV01-1000001,INC01-100593,4E0877BEAF624CBE,Tow,BI,,Open,Closed with payments
594,EXP01-10004,2018-10-12,CLM01-1007337,Thirdparty,COV01-1000003,INC01-100594,365C1A29E7854DA3,Glass,COL,,Open,Duplicate
595,EXP01-10004,2018-04-27,CLM01-1003543,Thirdparty,COV01-1000002,INC01-100595,3FE0761787F64759,Subrogation,COL,2018-05-30,Closed,Closed with payments
596,EXP01-10005,2018-10-11,CLM01-1009476,Thirdparty,COV01-1000002,INC01-100596,D0EB1BAFCF5B4C32,Total Loss,PD,,Open,Rejected
597,EXP01-10002,2018-07-03,CLM01-1001527,Thirdparty,COV01-1000002,INC01-100597,7D4B8142BED3430C,Injury-Compound,BI,2018-07-31,Closed,Closed with payments
598,EXP01-10003,2018-01-21,CLM01-1006790,Insured,COV01-1000001,INC01-100598,40DE9DAA0CD649EC,Subrogation,COMP,2018-02-19,Closed,Closed with payments
599,EXP01-10001,2018-05-11,CLM01-1000187,Insured,COV01-1000002,INC01-100599,25A75AA607C8456B,FastTrack,GLASS,2018-05-18,Closed,Rejected
600,EXP01-10001,2018-08-10,CLM01-1005527,Insured,COV01-1000001,INC01-100600,F40E7CC7031F487B,Glass,GLASS,2018-08-16,Closed,Closed with payments
601,EXP01-10001,2018-01-23,CLM01-1008439,Insured,COV01-1000002,INC01-100601,1EB14E2ADA1640DA,Analyst Vendor IPD,GLASS,2018-02-03,Closed,Closed with payments
602,EXP01-10004,2018-12-25,CLM01-1005382,Insured,COV01-1000002,INC01-100602,46E204C1A3234382,Analyst Vendor IPD,COL,,Open,Closed without payment
603,EXP01-10005,2018-09-12,CLM01-1008563,Thirdparty,COV01-1000001,INC01-100603,388EEB28D3DB40F3,FastTrack,PD,2018-10-11,Closed,Duplicate
604,EXP01-10003,2019-01-06,CLM01-1000560,Insured,COV01-1000001,INC01-100604,FA01079E7E0F4FEB,Injury,COMP,2019-02-02,Closed,Closed without payment
605,EXP01-10003,2018-06-06,CLM01-1005065,Insured,COV01-1000002,INC01-100605,771191F9ED074682,Injury-Compound,COMP,2018-07-03,Closed,Rejected
606,EXP01-10004,2018-01-15,CLM01-1006242,Thirdparty,COV01-1000005,INC01-100606,24BCAD3BF0B74C0A,Physical,COL,2018-02-09,Closed,Closed with payments
607,EXP01-10002,2018-03-10,CLM01-1000769,Insured,COV01-1000004,INC01-100607,81956579482B4320,houseowners Low Compound,BI,2018-04-09,Closed,Rejected
608,EXP01-10001,2018-06-11,CLM01-1007194,Insured,COV01-1000001,INC01-100608,68E669803ECA4F0F,Subrogation,GLASS,2018-06-16,Closed,Closed without payment
609,EXP01-10005,2019-01-07,CLM01-1005909,Thirdparty,COV01-1000002,INC01-100609,8E5C747261A64C90,Analyst Vendor IPD,PD,2019-02-03,Closed,Reported in siu
610,EXP01-10001,2018-08-18,CLM01-1003288,Thirdparty,COV01-1000001,INC01-100610,5A72234DFE384FC7,Physical,GLASS,2018-08-30,Closed,Closed with payments
611,EXP01-10002,2018-12-07,CLM01-1006343,Insured,COV01-1000001,INC01-100611,D9847DA976A34C50,Analyst Vendor IPD,BI,,Open,Closed with payments
612,EXP01-10002,2018-04-14,CLM01-1008239,Insured,COV01-1000005,INC01-100612,5B23E1C6822D490E,Total Loss,BI,,Open,Duplicate
613,EXP01-10003,2018-03-25,CLM01-1001459,Thirdparty,COV01-1000001,INC01-100613,8C59FA4D37364246,Total Loss,COMP,2018-04-20,Closed,Reported in siu
614,EXP01-10004,2018-05-26,CLM01-1004749,Insured,COV01-1000002,INC01-100614,48A5D7AEC2114350,houseowners compound,COL,2018-06-23,Closed,Reported in siu
615,EXP01-10003,2019-01-06,CLM01-1001617,Insured,COV01-1000002,INC01-100615,F455F1FCEE954219,Physical,COMP,,Open,Reported in siu
616,EXP01-10004,2018-08-18,CLM01-1005278,Insured,COV01-1000001,INC01-100616,9390BC0FBFC743FF,houseowners compound,COL,,Open,Reported in siu
617,EXP01-10003,2018-11-03,CLM01-1009344,Thirdparty,COV01-1000004,INC01-100617,09DB18E4E0D9485E,houseowners Low Compound,COMP,,Open,Closed with payments
618,EXP01-10005,2018-05-20,CLM01-1002225,Insured,COV01-1000001,INC01-100618,D739C84D6D114AEE,Analyst Vendor IPD,PD,2018-06-22,Closed,Closed without payment
619,EXP01-10004,2018-09-16,CLM01-1005503,Insured,COV01-1000002,INC01-100619,FC396BF52A124F4B,Salvage,COL,2018-10-11,Closed,Closed without payment
620,EXP01-10004,2019-01-18,CLM01-1004509,Insured,COV01-1000002,INC01-100620,A88450B5089F4E8E,Fire/Theft,COL,,Open,Reported in siu
621,EXP01-10005,2018-07-20,CLM01-1005898,Insured,COV01-1000001,INC01-100621,31E76F6E677C470E,Total Loss,PD,2018-08-17,Closed,Duplicate
622,EXP01-10003,2018-12-09,CLM01-1005566,Thirdparty,COV01-1000001,INC01-100622,1A30AD4CEE584115,Injury-Compound,COMP,2019-01-08,Closed,Reported in siu
623,EXP01-10005,2018-10-18,CLM01-1005199,Insured,COV01-1000005,INC01-100623,8137C760B9614488,Injury-Compound,PD,,Open,Closed without payment
624,EXP01-10002,2019-01-31,CLM01-1006849,Insured,COV01-1000002,INC01-100624,0BC3A46DADD64606,houseowners Low Compound,BI,,Open,Duplicate
625,EXP01-10002,2018-04-26,CLM01-1000222,Insured,COV01-1000005,INC01-100625,3E9096FD59DA4F2E,houseowners compound,BI,2018-05-23,Closed,Duplicate
626,EXP01-10001,2018-03-27,CLM01-1005322,Insured,COV01-1000001,INC01-100626,4C89FFB85CAF4872,Salvage,GLASS,2018-04-06,Closed,Duplicate
627,EXP01-10004,2018-07-21,CLM01-1006441,Insured,COV01-1000002,INC01-100627,9BB6AF71C2CC4303,FastTrack,COL,2018-08-18,Closed,Rejected
628,EXP01-10001,2018-03-14,CLM01-1000239,Insured,COV01-1000002,INC01-100628,C0E6F748EDA54A4F,General,GLASS,2018-03-26,Closed,Reported in siu
629,EXP01-10005,2018-05-30,CLM01-1003455,Insured,COV01-1000001,INC01-100629,F67AD5DCEDD0425A,Analyst Vendor IPD,PD,,Open,Rejected
630,EXP01-10001,2018-01-16,CLM01-1002411,Thirdparty,COV01-1000001,INC01-100630,E0E9148F73E74962,FastTrack,GLASS,,Open,Closed with payments
631,EXP01-10003,2019-01-22,CLM01-1000457,Insured,COV01-1000001,INC01-100631,2666BB8A4F764C2C,Injury,COMP,,Open,Closed with payments
632,EXP01-10005,2018-02-13,CLM01-1010306,Insured,COV01-1000001,INC01-100632,808FE174E19F4B61,FastTrack,PD,2018-03-16,Closed,Reported in siu
633,EXP01-10002,2019-02-02,CLM01-1003144,Insured,COV01-1000002,INC01-100633,288905A06BAC41DE,Total Loss,BI,,Open,Closed with payments
634,EXP01-10004,2018-12-26,CLM01-1002083,Thirdparty,COV01-1000002,INC01-100634,251389DE6D69485B,Glass,COL,2019-01-23,Closed,Closed without payment
635,EXP01-10005,2018-06-10,CLM01-1010568,Insured,COV01-1000002,INC01-100635,B74AFD3220794FDB,Subrogation,PD,2018-07-07,Closed,Rejected
636,EXP01-10001,2018-09-02,CLM01-1003120,Insured,COV01-1000001,INC01-100636,5BE035DF98C94D03,Salvage,GLASS,2018-09-12,Closed,Reported in siu
637,EXP01-10001,2018-01-25,CLM01-1009530,Thirdparty,COV01-1000004,INC01-100637,FF37E0BD2B434A23,Analyst Vendor IPD,GLASS,2018-02-06,Closed,Duplicate
638,EXP01-10004,2018-11-02,CLM01-1006648,Insured,COV01-1000003,INC01-100638,4D071D79BB2841C7,Subrogation,COL,,Open,Closed with payments
639,EXP01-10001,2018-08-06,CLM01-1004927,Insured,COV01-1000002,INC01-100639,D0C3CED5E5D444D7,houseowners Low Compound,GLASS,,Open,Rejected
640,EXP01-10003,2018-08-18,CLM01-1005214,Thirdparty,COV01-1000002,INC01-100640,6913EEC73210489B,FastTrack,COMP,2018-09-20,Closed,Reported in siu
641,EXP01-10001,2018-05-06,CLM01-1002401,Insured,COV01-1000002,INC01-100641,8BC9AC40294940DD,Physical,GLASS,2018-05-15,Closed,Duplicate
642,EXP01-10003,2018-06-09,CLM01-1002197,Insured,COV01-1000001,INC01-100642,85884DF794FC41E8,Glass,COMP,2018-07-11,Closed,Duplicate
643,EXP01-10004,2019-01-23,CLM01-1004374,Insured,COV01-1000001,INC01-100643,4158CDD562E74E72,General,COL,,Open,Rejected
644,EXP01-10003,2018-04-03,CLM01-1000675,Thirdparty,COV01-1000001,INC01-100644,06DE7CDDC5E1459B,Fire/Theft,COMP,2018-05-03,Closed,Closed without payment
645,EXP01-10002,2018-03-16,CLM01-1004037,Thirdparty,COV01-1000001,INC01-100645,37312BD6B014441D,Tow,BI,,Open,Duplicate
646,EXP01-10004,2018-02-16,CLM01-1005980,Insured,COV01-1000001,INC01-100646,C269DE758142484E,Total Loss,COL,2018-03-20,Closed,Rejected
647,EXP01-10005,2019-01-01,CLM01-1008957,Insured,COV01-1000002,INC01-100647,79DC06EE291B4457,Physical,PD,,Open,Reported in siu
648,EXP01-10003,2018-06-26,CLM01-1009830,Thirdparty,COV01-1000002,INC01-100648,EE535CBC47494803,houseowners compound,COMP,2018-07-27,Closed,Rejected
649,EXP01-10004,2018-04-08,CLM01-1004797,Insured,COV01-1000002,INC01-100649,86AB542EDDCE4057,houseowners compound,COL,2018-05-01,Closed,Closed without payment
650,EXP01-10005,2018-12-26,CLM01-1002278,Thirdparty,COV01-1000002,INC01-100650,8EDE4CD00E2D42A3,Medical Claims,PD,2019-01-23,Closed,Rejected
651,EXP01-10004,2018-07-30,CLM01-1009382,Insured,COV01-1000002,INC01-100651,4766458D41514480,Salvage,COL,,Open,Reported in siu
652,EXP01-10002,2018-05-18,CLM01-1010329,Insured,COV01-1000002,INC01-100652,8A77B1265B944572,houseowners compound,BI,,Open,Rejected
653,EXP01-10001,2018-01-20,CLM01-1007277,Thirdparty,COV01-1000002,INC01-100653,CBB1DFCF64EE4B40,Salvage,GLASS,2018-01-30,Closed,Rejected
654,EXP01-10002,2018-11-07,CLM01-1010876,Insured,COV01-1000001,INC01-100654,9BA83AEC901645F7,Subrogation,BI,,Open,Reported in siu
655,EXP01-10004,2018-06-16,CLM01-1008108,Insured,COV01-1000002,INC01-100655,E08FDE0748064CF8,Physical,COL,2018-07-11,Closed,Rejected
656,EXP01-10003,2018-03-21,CLM01-1003380,Insured,COV01-1000001,INC01-100656,68C7730B134447F9,FastTrack,COMP,2018-04-20,Closed,Rejected
657,EXP01-10005,2018-10-05,CLM01-1000290,Thirdparty,COV01-1000005,INC01-100657,5E549789B6B54BBF,Subrogation,PD,2018-11-03,Closed,Reported in siu
658,EXP01-10003,2018-05-17,CLM01-1006633,Insured,COV01-1000002,INC01-100658,6E0D2B68A0A34C27,Physical,COMP,2018-06-16,Closed,Duplicate
