incident_id,incident_vin,incident_desc,driver,is_the_vehicle_driveable
INC01-106289,4B9D87CD72D84E7F,insured vehicle was stopped at a stop light when other vehicle r/e insured vehicle,Spouse,Y
INC01-106290,4F32AE255C3C4CDB,other vehicle backed up from parking space and collided with parked and occupied insured vehicle,Mother,Y
INC01-106291,141196487E0945B4,Insured vehicle ran over tire in roadway,Mother,Y
INC01-106292,10453B01D0244623,Insured was stopped at red light claimant backed into the front of insured,Brother,
INC01-106293,BFF27EB762AB4FA8,Insured vehicle collided with road debris like branches  dirts and rocks and things on freeway.,Self,Y
INC01-106294,9C4747F6B1B84878,Insured vehicle and other vehicle stopped at stop sign when insured vehicle went into intersection and other vehicle hit insured vehicle.,Father,
INC01-106295,74EAA7DAE4D44E12,Insured vehicle sideswiped other vehicle  insured vehicle then hit guard rail,Third Party,
INC01-106296,A1D230426CCF42BC,Other vehicle reversed into parked insured vehicle,Third Party,
INC01-106297,0637929627B14D87,Insured vehicle got stuck pulling out of street  insured vehicle reversed to get unstuck and front bumper fell off.,Spouse,Y
INC01-106298,CF18CB089F29423F,insured vehicle was rear ended by other vehicle  which caused insured vehicle to hit other vehicle2  which caused other vehicle2 to rear end other vehicle3,Daughter,Y
INC01-106299,67EA8A9D2C7D4075,Insured vehicle hit median,Sister,Y
INC01-106300,7998B29FF2FC4BA3,insured vehicle hit a tree at the foot of drinsured vehiclee way / severe damage to front end,Self,
INC01-106301,430D03FAF097414B,other vehicle side swiped insured vehicle going from left lane to right lane,Son,Y
INC01-106302,905971BCE9214915,other vehicle hit insured vehicle while backing out of a drinsured vehicleeway,Self,
INC01-106303,87C7183DF5AF40A4,Other vehicle collided insured vehicle,Mother,
INC01-106304,A83A40D8C2284AD4,insured vehicle was making a turn and collided with other vehicle that was turning as well.,Spouse,
INC01-106305,F50F83A458974E73,insured vehicle was parked when other vehicle side swept insured vehicle,Third Party,Y
INC01-106306,105D207FD9A844D1,other vehicle stopped and insured vehicle didnt stop in time   re other vehicle,Spouse,Y
INC01-106307,A2B641B26E0F4C5D,Insured vehicle trav n/b and other vehicle trav s/b and other vehicle swerved into insured vehicle lane and swiped insured vehicle,Father,Y
INC01-106308,F29E0D555D784118,Insured vehicle and other vehicle collided with each other while both backing up,Son,Y
INC01-106309,2D7697EA1B134B3D,insured vehicle was parked and receinsured vehicleed damage,Self,
INC01-106310,DFE36A6391B84853,Insured vehicle swerved to dodge a christmas that fell on the highway  when insured vehicle lost control and fell into a ditch,Father,
INC01-106311,106C70A24F944DAF,insured vehicle was parked while hit,Mother,Y
INC01-106312,8420373B07064F34,Insured vehicle got stuck pulling out of street  insured vehicle reversed to get unstuck and front bumper fell off.,Father,
INC01-106313,FE8FA89A39EC4CAC,other vehicle backing into insured vehicle,Spouse,
INC01-106314,4FF712CDD1424994,Other vehicle ran red light and collided with insured vehicle in intersection,Son,Y
INC01-106315,8E313055B80F4478,insured vehicle stopped at red light other vehicle1 rear ended insured vehicle other vehicle2 rear ended other vehicle1,Third Party,Y
INC01-106316,D8416A92778347A6,insured vehicle hit a animal or object in road and damaged insured vehicle,Brother,
INC01-106317,6ED227509FA04157,Insured vehicle hit pole in parking lot while backing up.,Father,Y
INC01-106318,79F73EFC96594500,insured vehicle trav nb on side between left and right hand lane  approaching light at busy intersection  other vehicle turned left from babcock onto other lane parallel to insured vehicle and collided,Brother,
INC01-106319,3E173F5CCA0D4E3B,insured vehicle was parked when damaged. Riskincidenthrhvegas.com,Spouse,Y
INC01-106320,23C63FA87CCE4BF4,Insured was backing up out of parking spot and hit claimant,Spouse,Y
INC01-106321,9288BB9F17A3408B,insured vehicle was turning  lost control  the vehicle skid and hit the curb. It flipped 3 times,Daughter,
INC01-106322,36B98AFC444842C8,insured vehicle re other vehicle,Brother,Y
INC01-106323,A45FDCAD38A34011,insured vehicle was parked when hit by other vehicle,Son,Y
INC01-106324,C4465FD1CC4040CF,insured vehicle was parked when other vehicle hit insured vehicle.,Third Party,Y
INC01-106325,D1755D820D7549EC,unk other vehicle hit parked insured vehicle and left note saying sorry I hit your car call 916-458-2660.,Brother,Y
INC01-106326,F6147DFAE69C4C06,insured vehicle rear ended by other vehicle,Sister,Y
INC01-106327,5828160F14EE4509,other vehicle collided with insured vehicle when making a right turn instead of a left turn,Third Party,Y
INC01-106328,6D8A3D15472E4946,Insured vehicle merged into other vehicle lane and insured vehicle collided with other vehicle.,Father,
INC01-106329,8E8BE660E012470D,other vehicle collided with parked and unoccupied insured vehicle and fled the scene. Hit and run. No claimant information.,Third Party,Y
INC01-106330,1E148DA0835B47AB,other vehicle collided w/ parked insured vehicle,Daughter,
INC01-106331,C776934095E04986,Insured vehicle was backing into the drinsured vehiclee way and scrapped against other vehicle parked and un-occupied vehicle.,Brother,Y
INC01-106332,4DC4981D3B154CCE,Insured vehicle hit mirror on wall of garage while parking,Sister,Y
INC01-106333,C91E6753D54E4342,insured traveling west bound on the skyway when the vehicle in front of the insured vehicle suddenly stopped. Insured vehicle was able to stop to avoid collided however the vehicle behind the insured vehicle re the trailer that the insured was pulling.,Daughter,
INC01-106334,17AA67D71230404A,insured vehicle impacted a pole while parking,Spouse,Y
INC01-106335,BBA5DD641ED8405B,Insured vehicle rear ended by other vehicle  other vehicle driver drunk,Brother,Y
INC01-106336,1A9D830183D94C9E,in heavy traffic other vehicle changed lanes in front of insured vehicle. Other vehicle then stopped suddenly due to traffic. Insured vehicle rear ended other vehicle.,Spouse,Y
INC01-106337,15891D55A74C4853,insured vehicle hit while parked,Brother,Y
INC01-106338,28CDC1CA1A094E44,Other vehicle hit insured vehicle while backing.,Third Party,
INC01-106339,C5773A1DB2D0406A,Other vehicle hit insured vehicle while backing.,Son,
INC01-106340,6374EEC1F090426F,insured vehicle backed up into parked other vehicle.,Sister,Y
INC01-106341,04997FCD3E874E7D,other vehicle was turning into the parking spot and hit insured vehicle,Spouse,Y
INC01-106342,0D2FA6E9F00B486F,Insured was stopped at red light claimant backed into the front of insured,Son,
INC01-106343,A6012D37B20143FC,Other vehicle collided insured vehicle,Brother,Y
INC01-106344,417FB344C8014355,other vehicle was backing and coll with insured vehicle  insured vehicle was trying to get passed him but had to slow down for an upcoming stop sign,Mother,Y
INC01-106345,551FEEA38D304687,insured vehicle hit other vehicle in parking lot,Mother,Y
INC01-106346,4254CAEE6DBD4265,Insured vehicle rear ended other vehicle on the left side.,Spouse,Y
INC01-106347,D91C46E3D6054819,insured vehicle went into parking lot and hit a pole,Father,
INC01-106348,CDA40B34299A4310,insured vehicle side swiped stationary road block,Third Party,Y
INC01-106349,B2A82AE026BD48B1,other vehicle was parked on the street. Other vehicle pulled out of the street parking lane and collided with insured vehicle as insured vehicle was passing other vehicle.,Mother,Y
INC01-106350,83960C016BD847DA,f/e p/s bumper  headlight damage  frame damage p/s f/e,Self,Y
INC01-106351,9047EA53B4BE4DFD,insured vehicle was stopped in parking lot and other vehicle collided with insured vehicle,Sister,Y
INC01-106352,DA3089B360FD4B96,insured vehicle hit other vehicle in parking lot,Third Party,
INC01-106353,ABBA01F5BFB04B29,insured vehicle rolled into other vehicle stopped at traffic,Father,
INC01-106354,76E23665E3664C0B,insured vehicle side swipped by other vehicle while on highway,Sister,Y
INC01-106355,CFB35939B1734D22,insured vehicle stolen  insured vehicle collided other vehicle1 and other vehicle2,Father,Y
INC01-106356,B691876A90F249DD,Insured vehicle was stopped when other vehicle hit insured vehicle and didnt stop.,Spouse,Y
INC01-106357,E0BD6176474D4283,insured vehicle parked in front of house. Other vehicle1 hit parked camaro  camero hit other vehicle2,Third Party,
INC01-106358,27ABA43FF3AC4135,insured vehicle was driving on thew highway when he felt a bump then he saw other vehicle trying to exit the freeway. Other vehicle had hit him on the rear side panel and bumper,Mother,Y
INC01-106359,7A3011BE5BB84CFC,insd veh was hit while parked and unoccupied.,Brother,Y
INC01-106360,E2D07AE7FCC144C4,Insured noticed there was damage done to the hood of the vehicle.,Father,Y
INC01-106361,30828E2AB8A4421F,insured vehicle turned left in front of other vehicle/ other vehicle hit insured vehicle,Father,Y
INC01-106362,91EDDE7A8F81479F,Other vehicle turned left on red light and hit insured vehicle,Daughter,Y
INC01-106363,5FCB7185F6BE4BDE,insured vehicle was rear-ended by other vehicle,Third Party,Y
INC01-106364,E81EA69614F8440C,insured vehicle trav w/b on shaw st  insured vehicle stopped at light  other vehicle r/e insured vehicle  other vehicle drother vehiclee off making incident a hit and run,Son,Y
INC01-106365,7F46F331E0294155,insured vehicle r/e by other vehicle.,Daughter,Y
INC01-106366,EFCEF49E54104EBB,insured vehicle lost control of vehicle in the snow,Sister,Y
INC01-106367,0F12780D752A4FE5,insured vehicle sideswiped parked other vehicle,Third Party,Y
INC01-106368,3DE4C8F21DB44146,insured vehicle was driving on the i5 s and hit an abandoned vehicle,Father,Y
INC01-106369,D34059FFC9F4486C,other vehicle hit insured vehicle,Self,
INC01-106370,6425AF5D4C004EC7,insured vehicle was rear-ended by other vehicle,Daughter,Y
INC01-106371,B901A3FC92B848B1,insured vehicle parked insured came out to find damage no info left,Sister,Y
INC01-106372,FFCF319B80F546CC,other vehicle was backing and coll with insured vehicle  insured vehicle was trying to get passed him but had to slow down for an upcoming stop sign,Brother,Y
INC01-106373,4C42200CAE6F4386,insured vehicle 360 spin and hit the concrete wall heavy rains caused insured vehicle to spin,Daughter,Y
INC01-106374,D7D13B265BC045B0,Insured vehicle rear ended by other vehicle  other vehicle driver drunk,Spouse,Y
INC01-106375,BE95D71422064E95,Other vehicle was parked at an angle behind insured vehicle. Insured vehicle backed up and hit parked other vehicle.,Self,Y
INC01-106376,629404E718F34BEE,i/v got hit by unknown other vehicle while parked,Self,Y
INC01-106378,3F6EAB7527A54CBA,insured vehicle in parallel parking spot on harrison and insured vehicle had blinker on to get out of spot and when insured vehicle pulled out other vehicle didnt stop and collided with insured vehicle,Father,
INC01-106379,4EAD200595214915,insured vehicle and other vehicle traveling the same direction. Other vehicle was stopped at a red light when insured vehicle r/e other vehicle,Self,
INC01-106380,84FA8DB7B3984406,chains put on insured vehicle tires caused damaged to insured vehicle,Mother,
INC01-106381,329AB408F46C46A1,insured vehicle slid on ice and collided into a pole.,Brother,Y
INC01-106382,0703FCDF20C44A18,insured vehicle hit while parked and unoccupied. Other vehicle left no information,Third Party,
INC01-106383,65EAC7DAA1FA4F7F,insured vehicle was driving on the i5 s and hit an abandoned vehicle,Spouse,Y
INC01-106384,452B5F0728C04638,insured vehicle re by other vehicle1 dodge at traffic light then insured vehicle re other vehicle2,Daughter,Y
INC01-106385,E02DBED8F0BC40E2,Online claim,Daughter,Y
INC01-106386,6B006213CBE949A4,insured vehicle hit while parked by unk 3rd party,Brother,
INC01-106387,8BF3D1B72D964FC6,Insured vehicled had glanced back and was getting ready changing lanes  traffic ahead had stopped insured vehicle r/e other vehicle1  other vehicle1 pushed into other vehicle2.,Spouse,
INC01-106388,F3864A2ECDFC4090,other vehicle backing out of drinsured vehicleeway and side swiped insured vehicle,Sister,Y
INC01-106389,3A0621D180544F4E,Other vehicle collided insured vehicle,Self,Y
INC01-106390,252D05CA5FAE4F54,insured vehicle hit while parked,Father,
INC01-106391,2DE8EA5136074A1A,other vehicle hit parked insured vehicle  hit and run,Third Party,
INC01-106392,C63E3ED03B1044F4,insured vehicle was rear ended by other vehicle  which caused insured vehicle to hit other vehicle2  which caused other vehicle2 to rear end other vehicle3,Brother,Y
INC01-106393,7CEACB9043054C48,Other vehicle back into insured vehicle while insured vehicle was parked and unoccupied,Self,
INC01-106394,DD7AC7D26B184C89,Insured vehicle was backing out of drinsured vehicleeway and backed into cv,Spouse,Y
INC01-106395,2064BCC61F1A4425,Insured vehicle collided garage,Self,Y
INC01-106396,C52A73C62A854077,insured vehicle backed into other vehicle while it was parked,Daughter,Y
INC01-106397,E61B8E80C6844A80,insured vehicle was trav in a storm lost control. When the insured vehicle caught traction insured vehicle ran into some electrical boxes off the side of the road.,Brother,Y
INC01-106398,4DF0562AD1BA4333,insured vehicle made a sharp turn and went into a ditch,Sister,Y
INC01-106399,6565D2679F624074,insured vehicle hit a light pole,Sister,Y
INC01-106400,11FEACF199754EDF,insured vehicle re other vehicle due to a motorcycle turning around in front of other vehicle,Mother,Y
INC01-106401,BA3D6400DEA04AE5,insured vehicle was passing other vehicle  other vehicle was stopped in the middle of parking lot with no one in front of them  once insured vehicle started to pass other vehicle started turning and hit insured vehicle,Third Party,Y
INC01-106402,94E46EB1EE304E8E,insured vehicle foot slipped of pedal and backed into a tree,Sister,Y
INC01-106403,45B0235C886F484F,Insured vehicle was hit while parked due to pursuit by police.,Spouse,
INC01-106404,152869717AC24EBD,insured vehicle was turning right off galvenston and side swiped other vehicle who was also turning into left lane,Mother,Y
